fighter_name,elo,fights,wins,win_ratio
Nursulton Ruziboev,1577.4848702385707,4,3,0.75
Taila Santos,1575.3206162079862,7,4,0.5714285714285714
Dan Hardy,1464.4072022847893,6,2,0.3333333333333333
Cathal Pendred,1537.1485225857314,6,4,0.6666666666666666
Montserrat Rendon,1493.846109144949,2,1,0.5
Mauricio Ruffy,1592.08446673782,3,3,1.0
Alexandre Ferreira,1460.104890917666,1,0,0.0
Dennis Siver,1555.030057183753,13,8,0.6153846153846154
Kyler Phillips,1611.7131339327768,8,6,0.75
Javier Vazquez,1523.5516570788059,1,1,1.0
Paul Bradley,1452.9378076120836,2,0,0.0
Thiago Tavares,1545.4531674217224,10,6,0.6
Joshua Burkman,1376.5782326261115,8,1,0.125
Yana Santos,1527.1431997925988,4,2,0.5
John Gunther,1485.9815482848164,2,1,0.5
AJ Fletcher,1463.089777346795,4,1,0.25
Sean Pierson,1546.8601724756945,6,4,0.6666666666666666
Damir Hadzovic,1468.987940117943,10,4,0.4
Julian Erosa,1565.589726605149,16,9,0.5625
Matt Lucas,1471.1115914247664,1,0,0.0
Kyoji Horiguchi,1629.095366600524,8,7,0.875
Luan Lacerda,1439.9999988048442,2,0,0.0
Jesse Lennox,1465.037123813988,1,0,0.0
Jordan Griffin,1439.372105053659,5,1,0.2
Jimy Hettes,1494.1294367361947,6,3,0.5
Brogan Walker,1433.8292649347886,2,0,0.0
Victor Rodriguez,1423.174192621647,2,0,0.0
Justin Jones,1444.7446260787524,2,0,0.0
Juan Puig,1445.9064254293367,2,0,0.0
Alvaro Herrera,1437.5148005552542,4,1,0.25
Elias Silverio,1510.7535798025788,5,3,0.6
Maciej Jewtuszko,1468.6060430869097,1,0,0.0
Rafael Dos Anjos,1643.763354313592,32,19,0.59375
Mark Striegl,1442.6949212838979,2,0,0.0
Jamie Moyle,1464.3154133959604,3,1,0.3333333333333333
Chico Camus,1477.7841557666577,7,3,0.42857142857142855
Dominick Reyes,1644.5583349701787,12,8,0.6666666666666666
Chris Tickle,1471.2,1,0,0.0
Anna Elmose,1435.2781197215504,2,0,0.0
Siyar Bahadurzada,1529.6341248530766,8,4,0.5
JJ Aldrich,1561.9227228347181,16,10,0.625
Rafaello Oliveira,1398.4730608598936,6,1,0.16666666666666666
Junior Tafa,1487.7467829348457,5,2,0.4
Yizha,1446.6052865267488,2,0,0.0
Allan Nascimento,1552.251261189929,3,2,0.6666666666666666
Gillian Robertson,1639.557346691655,19,13,0.6842105263157895
Tom Breese,1575.2386770304238,8,5,0.625
Sam Patterson,1563.9444493431095,4,3,0.75
Christian Rodriguez,1558.4861353947874,8,5,0.625
Trevin Giles,1480.5003544327387,14,7,0.5
Hugo Viana,1482.3477156345757,6,3,0.5
Akira Corassani,1467.373355285638,6,3,0.5
Emily Ducote,1478.9859482211823,5,2,0.4
Jessica Rakoczy,1437.789073850637,2,0,0.0
Roberto Sanchez,1466.534171628409,3,1,0.3333333333333333
Henry Briones,1425.0061420352854,5,1,0.2
Mandy Bohm,1459.0185713137212,3,1,0.3333333333333333
Quillan Salkilld,1527.953681195279,1,1,1.0
Igor Severino,1485.0301312056497,1,0,0.0
Ali AlQaisi,1471.2,1,0,0.0
Kris McCray,1409.4917428899448,3,0,0.0
Rodolfo Bellato,1506.9560710949702,2,1,0.5
Ronny Markes,1492.8754775239352,5,3,0.6
Rodrigo Damm,1478.4819872997539,7,3,0.42857142857142855
Soa Palelei,1554.592482053033,6,4,0.6666666666666666
Gilbert Melendez,1428.954172447609,7,1,0.14285714285714285
Anthony Lapsley,1436.9866898637674,2,0,0.0
Amanda Nunes,1757.7546971235624,18,16,0.8888888888888888
Johnny Walker,1571.5440169872504,13,7,0.5384615384615384
Alen Amedovski,1367.1060161975283,4,0,0.0
Brendson Ribeiro,1488.3321472171335,4,2,0.5
Noad Lahat,1479.6331305005497,4,2,0.5
Bobby Green,1561.0849217656494,19,10,0.5263157894736842
Mansur Abdul-Malik,1559.943375835498,2,2,1.0
Lisa Ellis,1424.2607612702784,2,0,0.0
Alan Omer,1441.6723148935591,2,0,0.0
Nam Phan,1428.5885850323987,8,2,0.25
Rinat Fakhretdinov,1644.1012431974148,5,5,1.0
Phillip Hawes,1538.4,1,1,1.0
Julija Stoliarenko,1438.6871421277833,8,2,0.25
Vinc Pichel,1535.5081271995857,12,7,0.5833333333333334
Hannah Goldy,1421.9892861741616,5,1,0.2
Matthew Semelsberger,1484.7134193339105,11,5,0.45454545454545453
Jack Della Maddalena,1713.6355326171345,7,7,1.0
Jamey-Lyn Horth,1503.7943814433856,4,2,0.5
Glaico Franca,1475.7726901663818,3,1,0.3333333333333333
Iliarde Santos,1404.9383965467262,3,0,0.0
Priscila Cachoeira,1495.1068075361343,11,5,0.45454545454545453
Danilo Belluardo,1427.4269273965592,2,0,0.0
Joe Proctor,1488.4914791322867,8,4,0.5
Chris Spang,1471.2,1,0,0.0
Joaquim Silva,1528.0052705903177,11,6,0.5454545454545454
Jared Gordon,1562.0266915421018,14,8,0.5714285714285714
Kron Gracie,1459.328976311809,4,1,0.25
Jacob Malkoun,1555.5362633079667,7,4,0.5714285714285714
Junior Albini,1408.4661142313,5,1,0.2
Denis Tiuliulin,1391.708062516602,6,1,0.16666666666666666
Shamil Gaziev,1571.184477820084,4,3,0.75
Al Iaquinta,1582.5016426366972,15,9,0.6
Jason Gonzalez,1438.5457415843896,4,1,0.25
Thiago Moises,1578.8322888603577,14,8,0.5714285714285714
Marcus Brimage,1473.9833648414658,8,4,0.5
JunYong Park,1600.190405260237,7,5,0.7142857142857143
Charles Jourdain,1543.8557119823413,14,7,0.5
John Alessio,1440.622200547659,2,0,0.0
Ernesta Kareckaite,1502.3818672455106,2,1,0.5
Sam Alvey,1443.586160004626,23,10,0.43478260869565216
Austin Springer,1463.0913984722638,1,0,0.0
Themba Gorimbo,1552.2701586974977,6,4,0.6666666666666666
DongHun Choi,1538.4,1,1,1.0
Gilbert Smith,1471.2,1,0,0.0
Brad Katona,1491.957856075521,8,4,0.5
Dustin Kimura,1474.72339938978,5,2,0.4
Mateusz Rebecki,1581.1777242335145,5,4,0.8
Luiz Dutra,1447.3671363044527,2,0,0.0
Bogdan Guskov,1573.517789312689,4,3,0.75
Ben Rothwell,1544.2547445632617,16,9,0.5625
Tim Credeur,1461.6,1,0,0.0
Karl Roberson,1441.9440260142253,10,4,0.4
Jordan Mein,1529.301104237474,9,5,0.5555555555555556
Vagner Rocha,1441.0866324417912,4,1,0.25
Kyle Daukaus,1463.0838122520172,6,2,0.3333333333333333
Jose Johnson,1440.5361398268378,4,1,0.25
Francisco Prado,1465.2563783248668,4,1,0.25
Thibault Gouti,1411.7364859165923,6,1,0.16666666666666666
Jim Crute,1532.1484143356718,1,1,1.0
Brian Foster,1562.710947124602,2,2,1.0
Da Un Jung,1556.2014766557133,2,2,1.0
Chad Laprise,1519.7291817770267,10,6,0.6
Adrian Yanez,1587.9088595795251,9,6,0.6666666666666666
Kai Kamaka,1433.1256138227359,2,0,0.0
Forrest Petz,1441.6723148935591,2,0,0.0
James Mulheron,1474.3701955474194,1,0,0.0
Roan Carneiro,1511.865727240872,4,2,0.5
Jake Collier,1415.6035999289127,14,5,0.35714285714285715
Viviane Pereira,1492.7587132140306,4,2,0.5
Will Chope,1462.919842625016,1,0,0.0
Shane del Rosario,1429.205421067871,2,0,0.0
Michael Chiesa,1641.2565507589848,20,13,0.65
Cyrille Diabate,1477.6188837668703,8,4,0.5
Kyle Prepolec,1446.6826160382636,2,0,0.0
Nick Maximov,1484.8604977238958,4,2,0.5
Joe Riggs,1417.9083691665528,4,1,0.25
Piera Rodriguez,1532.8538576017254,5,3,0.6
Roxanne Modafferi,1459.4836442318517,12,4,0.3333333333333333
Matt Veach,1458.4241770059857,1,0,0.0
Alexandra Albu,1484.0837694881352,4,2,0.5
Alejandro Perez,1572.6265040205785,12,8,0.6666666666666666
Steve Garcia,1620.5694277144942,8,6,0.75
Cody McKenzie,1468.083973259637,7,3,0.42857142857142855
SeungGuk Choi,1461.6,1,0,0.0
Shamil Abdurakhimov,1486.9612182356545,11,5,0.45454545454545453
Tonya Evinger,1417.3008762962504,3,0,0.0
Brandon Vera,1422.1776411756007,4,1,0.25
Yan Cabral,1469.4080242272632,5,2,0.4
Yao Zhikui,1440.9302843513058,4,1,0.25
Henrique da Silva,1429.7333269621647,6,2,0.3333333333333333
Martin Svensson,1461.6,1,0,0.0
Julius Walker,1477.6503029555324,1,0,0.0
Josh Barnett,1552.95505305228,5,3,0.6
Daniel Pineda,1481.9928163729235,13,5,0.38461538461538464
Wendell Oliveira,1442.79086344851,2,0,0.0
Kennedy Nzechukwu,1585.5035615889153,13,8,0.6153846153846154
James Te Huna,1468.5328225490625,9,4,0.4444444444444444
Brad Riddell,1519.214977040925,7,4,0.5714285714285714
Alexa Grasso,1618.6915847722228,12,8,0.6666666666666666
Marlon Vera,1686.9096664290855,24,15,0.625
Amanda Lemos,1626.8424824447816,13,9,0.6923076923076923
Bruno Santos,1472.3109245785317,3,1,0.3333333333333333
Wu Yanan,1397.6852005381045,6,1,0.16666666666666666
Amanda Ribas,1558.9723907551197,12,7,0.5833333333333334
Eryk Anders,1565.916922377105,17,9,0.5294117647058824
Roger Zapata,1457.3730726034407,1,0,0.0
Benson Henderson,1666.6700057657763,14,11,0.7857142857142857
Cheyanne Vlismas,1501.729644945533,2,1,0.5
Jacqueline Cavalcanti,1593.9533601698274,4,4,1.0
Hatsu Hioki,1453.5583040919917,8,3,0.375
Jason Young,1442.562267153452,4,1,0.25
Nolan Ticman,1449.331962386114,2,0,0.0
Nikolay Veretennikov,1452.9380604851574,2,0,0.0
Horacio Gutierrez,1440.3988816374365,2,0,0.0
Zarrukh Adashev,1429.5099885342277,4,1,0.25
Christian Aguilera,1463.6592823365525,3,1,0.3333333333333333
Eduarda Moura,1550.176217464179,3,2,0.6666666666666666
Nathaniel Wood,1633.7887203791863,12,9,0.75
Emil Meek,1469.2167071797633,4,1,0.25
Jimmy Crute,1518.0631819986606,8,4,0.5
Shauna Bannon,1523.2327894234509,3,2,0.6666666666666666
Goran Reljic,1447.4746477716603,2,0,0.0
Steven Nguyen,1466.3972503081727,1,0,0.0
Ryan Couture,1435.5578593668333,2,0,0.0
Raulian Paiva,1503.208322677033,7,3,0.42857142857142855
Jason Miller,1441.9131842952347,2,0,0.0
Lucas Almeida,1474.0435620792596,5,2,0.4
Yoel Romero,1680.2127728033206,13,9,0.6923076923076923
Jason Saggo,1519.5888438211432,6,3,0.5
Jim Alers,1462.6437331225386,3,1,0.3333333333333333
Chris Heatherly,1422.0343270663122,2,0,0.0
Caludia Gadelha,1529.0787775714723,1,1,1.0
Carlos Condit,1522.7149270879718,17,8,0.47058823529411764
Modestas Bukauskas,1512.3562303453282,9,5,0.5555555555555556
Talita Bernardo,1438.5410710791946,4,1,0.25
Wuliji Buren,1412.3148221722827,3,0,0.0
James McSweeney,1427.4269273965592,2,0,0.0
Jessica Aguilar,1418.5749706764493,5,1,0.2
Jamey Simmons,1430.994325570429,2,0,0.0
Kai Kara France,1503.216289338994,2,1,0.5
Conor McGregor,1681.460211333369,14,10,0.7142857142857143
Mark Holst,1435.9758229940142,2,0,0.0
Jamie Pickett,1374.1719380453053,9,2,0.2222222222222222
Yanis Ghemmouri,1438.2840885468304,2,0,0.0
Terrence Mitchell,1433.6674812582746,2,0,0.0
Anthony Njokuani,1473.31215895255,8,3,0.375
Maurice Greene,1477.5847208228015,8,4,0.5
Mike Davis,1532.4582647685713,6,3,0.5
Viktoriia Dudakova,1488.9558810758858,4,2,0.5
KB Bhullar,1441.089611514374,2,0,0.0
Danny Castillo,1517.080635743819,14,7,0.5
Nohelin Hernandez,1437.285704052264,2,0,0.0
Zak Cummings,1634.471229652747,14,10,0.7142857142857143
Magomed Ankalaev,1767.0847634143997,13,12,0.9230769230769231
Dashon Johnson,1423.5843223878119,2,0,0.0
Khalid Murtazaliev,1540.7251531188297,1,1,1.0
TJ Dillashaw,1711.325430251375,18,13,0.7222222222222222
Trevor Smith,1457.5971028343183,12,5,0.4166666666666667
Patrick Cummins,1470.655703949031,13,6,0.46153846153846156
Thomas Gifford,1435.6570103770223,2,0,0.0
JaRed Cannonier,1540.1483665068233,1,1,1.0
Bart Palaszewski,1437.8641642191076,4,1,0.25
Darrick Minner,1456.3441451502547,6,2,0.3333333333333333
Ariane Carnelossi,1523.1662110499576,5,3,0.6
Raphael Assuncao,1561.1637856556636,19,12,0.631578947368421
Mizuto Hirota,1414.2157792043618,6,1,0.16666666666666666
Yusaku Kinoshita,1424.1297320339825,2,0,0.0
Collin Anglin,1430.175973588451,2,0,0.0
Reinier de Ridder,1616.3474782914113,3,3,1.0
Brandon Royval,1618.1178893515548,10,7,0.7
Carlo Pedersoli,1474.7109204364676,3,1,0.3333333333333333
Austen Lane,1437.765962405347,4,1,0.25
Roldan Sangcha-an,1436.15030122527,2,0,0.0
Danny Downes,1444.9162388324016,2,0,0.0
Tereza Bleda,1494.3358080163212,2,1,0.5
Phil Davis,1613.1886831771258,11,8,0.7272727272727273
Corey Anderson,1610.781196196934,15,10,0.6666666666666666
Kiru Sahota,1461.6,1,0,0.0
Leonardo Mafra,1431.2391635270424,4,1,0.25
Ian Garry,1583.4037993230047,3,3,1.0
Chris Avila,1442.1654051440835,2,0,0.0
Vinicius Moreira,1360.5995727406735,4,0,0.0
Luana Santos,1560.9287923900424,4,3,0.75
Jay Cucciniello,1471.2,1,0,0.0
David Loiseau,1455.2849604548837,1,0,0.0
Karlos Vemola,1453.0801856040478,6,2,0.3333333333333333
Mirko Cro Cop,1483.1771439513075,5,2,0.4
Katlyn Chookagian,1621.457309999926,16,11,0.6875
Phil Harris,1436.1947450702517,4,1,0.25
Bruno Lopes,1530.7969873164807,1,1,1.0
Irene Aldana,1593.3216744809386,14,8,0.5714285714285714
Ivana Petrovic,1456.5787793299526,4,1,0.25
Melvin Guillard,1525.2719852250473,11,6,0.5454545454545454
Amanda Cooper,1432.2597305809554,6,2,0.3333333333333333
Chad Griggs,1438.6106176182682,2,0,0.0
Said Nurmagomedov,1619.7809060234094,10,7,0.7
Geraldo de Freitas,1479.4531140968404,3,1,0.3333333333333333
Jamie Yager,1458.0764626792418,1,0,0.0
Dong Hyun Kim,1608.2217538353193,14,10,0.7142857142857143
Victor Henry,1567.9418918056137,6,4,0.6666666666666666
Dmitrii Smoliakov,1387.9022652997546,3,0,0.0
Sung Bin Jo,1465.9521080650834,1,0,0.0
Chris Clements,1495.167801565935,4,2,0.5
Shane Burgos,1613.5042453974786,11,8,0.7272727272727273
Alex Reyes,1412.4401315147784,3,0,0.0
Cyril Asker,1464.866497874861,5,2,0.4
Matt Bessette,1453.059368509377,2,0,0.0
Zachary Reese,1501.3253941898658,4,2,0.5
Elizeu Zaleski dos Santos,1634.990207965746,14,10,0.7142857142857143
Jussier Formiga,1565.0993639794406,16,9,0.5625
Jordan Johnson,1610.604867911245,4,4,1.0
Wellington Turman,1449.0455363449382,9,3,0.3333333333333333
Stipe Miocic,1727.8443322058517,19,14,0.7368421052631579
Omar Antonio Morales Ferrer,1525.8282890044818,1,1,1.0
Diego Brandao,1559.9104803619862,10,6,0.6
Makhmud Muradov,1548.281335752573,6,4,0.6666666666666666
Ricky Turcios,1444.861707275552,5,2,0.4
Rodrigo de Lima,1429.012529742375,2,0,0.0
Chad Anheliger,1468.6008693877707,5,2,0.4
Sabina Mazo,1472.4123393700738,7,3,0.42857142857142855
Mizuki Inoue,1498.3453233149035,2,1,0.5
Jonathan Brookins,1476.1595461286365,5,2,0.4
Reginaldo Vieira,1460.1764168561447,3,1,0.3333333333333333
Alex Caceres,1557.8069695826582,29,16,0.5517241379310345
Shana Dobson,1455.8063632518185,6,2,0.3333333333333333
Nik Lentz,1567.661109192631,22,13,0.5909090909090909
Joshua Weems,1458.8326773785814,1,0,0.0
Michelle Waterson,1541.0040768732615,11,6,0.5454545454545454
Wagner Silva,1427.4269273965592,2,0,0.0
Mike Pyle,1492.3588433420873,16,9,0.5625
Peter Barrett,1437.9741092340969,2,0,0.0
Steven Siler,1528.9301553578432,9,5,0.5555555555555556
Joanna Jedrzejczyk,1586.3425715634983,15,10,0.6666666666666666
Spencer Fisher,1411.8337244962895,5,1,0.2
Erik Perez,1618.6925823757706,9,7,0.7777777777777778
